"AC",0.0118552783333333
"AC and dehumidifier",0.005491899
"AC set to 62 overnight",0.0073677137
"Ambient",0.0115485422222222
"dehumidifier",0.00483936422222222
"heat and humidifier",0.00515879957142857
"heat and humidifier in alcove",0.0036318388125
"heat set to 80F overnight",0.00301525897222222
"Humidifier",0.01370903434375
